OBJECTID,Loc_name,Match_addr,LongLabel,ShortLabel,Type,PlaceName,Place_addr,City,Subregion,RegionAbbr,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_City,IN_Subregion,IN_Region,USER_place_fips,USER_state_fips,USER_City_Name,USER_State_Name,USER_TotalPop,USER_Male,USER_Female,USER_White,USER_NonHispanic,USER_USCitizen,USER_Commute_DriveAlone,USER_Family_Married,USER_EnrolledSchool_Over3Yrs,USER_Education_Bachelors,USER_Eduction_GraduateProf,USER_Household_English,USER_PovertyLvl_2andOver,USER_NonVeteran,USER_Employed,USER_NotLaborForce,USER_House_OwnerOccupied,USER_House_Built80to99,USER_HealthIns_Covered,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,Count_Parks,Parks_Area,Road_Trail_Length,Count_Road_Trail
296,World,"Ellicott City, Maryland","Ellicott City, MD, USA",Ellicott City,City,Ellicott City,"Ellicott City, Maryland",Ellicott City,Howard County,MD,0,-76.798018,39.267467,-76.798018,39.267467,-76.873018,-76.723018,39.192467,39.342467,CDP,Ellicott City CDP,,Maryland,26000,24,Ellicott City CDP,Maryland,73239,0.504444353,0.495555647,0.488223487,0.962192275,0.88847472,0.365624872,0.235653136,0.308496839,0.220169582,0.250890919,0.218353609,0.882412376,0.675842106,0.518316744,0.235461981,0.265514275,0.149059927,0.514288835,8,296,0.836173472,0.054324391,154,464526191.3,777649.7269,5490
297,World,"Louisville, Kentucky","Louisville, KY, USA",Louisville,City,Louisville,"Louisville, Kentucky",Louisville,Jefferson County,KY,0,-85.751569,38.256078,-85.751569,38.256078,-85.859569,-85.643569,38.148078,38.364078,METRO GOVERNMENT BALANCE,Louisville/Jefferson County metro government (balance),,Kentucky,48006,21,Louisville/Jefferson County metro government (balance),Kentucky,624450,0.489028745,0.510971255,0.616515333,0.923526303,0.957538634,0.365587317,0.165150132,0.225753863,0.140733445,0.103257266,0.376888462,0.664748178,0.733105933,0.512044199,0.263870606,0.265960445,0.075893987,0.553235647,8,297,0.829287645,0.053572228,197,371287448.4,191621.1485,2365
298,World,"Frederick City, Maryland","Frederick City, MD, USA",Frederick City,City,Frederick City,"Frederick, Maryland",Frederick,Frederick County,MD,0,-77.41054,39.41427,-77.41054,39.41427,-77.46554,-77.35554,39.35927,39.46927, ,Frederick city,,Maryland,30325,24,Frederick city,Maryland,82169,0.466854897,0.533145103,0.547761321,0.863014032,0.906266353,0.350813567,0.186079908,0.26310409,0.160145554,0.136925118,0.300673003,0.767296669,0.722596113,0.539583054,0.234674877,0.227616254,0.138081272,0.556049118,8,298,0.837204108,0.054436766,144,261096491,164299.7581,1088
299,World,"City of Gaithersburg, Maryland","City of Gaithersburg, MD, USA",City of Gaithersburg,City,City of Gaithersburg,"City of Gaithersburg, Maryland",City of Gaithersburg,Montgomery County,MD,1148998.05,-77.23248,39.13027,-77.23248,39.13027,-77.27048,-77.19448,39.09227,39.16827, ,Gaithersburg city,,Maryland,31175,24,Gaithersburg city,Maryland,68952,0.479812043,0.520187957,0.381236222,0.643969718,0.747157443,0.261355726,0.162359322,0.224953591,0.173105929,0.152410372,0.178936071,0.73158139,0.735961248,0.540288897,0.211538462,0.182112194,0.13908226,0.481001276,8,299,0.835217538,0.054220113,271,767414681,576137.8829,2904
300,World,"Germantown, Maryland","Germantown, MD, USA",Germantown,City,Germantown,"Germantown, Maryland",Germantown,Montgomery County,MD,0,-77.270161,39.176944,-77.270161,39.176944,-77.319161,-77.221161,39.127944,39.225944,CDP,Germantown CDP,,Maryland,32025,24,Germantown CDP,Maryland,93203,0.497451799,0.502548201,0.273081339,0.725695525,0.842301213,0.332424922,0.164426038,0.252513331,0.182526314,0.17011255,0.193416521,0.789770716,0.737315322,0.551044494,0.223866185,0.237234853,0.228361748,0.581515616,8,300,0.83554196,0.054255508,192,627299984.6,389064.3287,2075
301,World,"Olney, Maryland","Olney, MD, USA",Olney,City,Olney,"Olney, Maryland",Olney,Montgomery County,MD,0,-77.066893,39.152619,-77.066893,39.152619,-77.108893,-77.024893,39.110619,39.194619,CDP,Olney CDP,,Maryland,58900,24,Olney CDP,Maryland,33904,0.531707173,0.468292827,0.605592261,0.844856064,0.96024068,0.300996933,0.252094148,0.297192072,0.221743747,0.232067013,0.235871874,0.918387211,0.692838603,0.515396413,0.238084002,0.319667296,0.179152902,0.525837659,8,301,0.835372781,0.054237051,294,707060250.8,246879.9808,2164
302,World,"Waldorf, Maryland","Waldorf, MD, USA",Waldorf,City,Waldorf,"Waldorf, Maryland",Waldorf,Charles County,MD,0,-76.8979736,38.6410643,-76.8979736,38.6410643,-76.9659736,-76.8299736,38.5730643,38.7090643,CDP,Waldorf CDP,,Maryland,81175,24,Waldorf CDP,Maryland,84642,0.464792892,0.535207108,0.182379906,0.91753503,0.964497531,0.394047872,0.154958531,0.258595024,0.117258571,0.121192788,0.323680915,0.747926561,0.636457078,0.565842017,0.185416224,0.270917511,0.156069091,0.600990052,8,302,0.831865212,0.053854066,55,180237003.7,36138.19962,217
303,World,"Severn, Maryland","Severn, MD, USA",Severn,City,Severn,"Severn, Maryland",Severn,Anne Arundel County,MD,0,-76.691684,39.137231,-76.691684,39.137231,-76.752684,-76.630684,39.076231,39.198231,CDP,Severn CDP,,Maryland,71150,24,Severn CDP,Maryland,56667,0.502426456,0.497573544,0.361744931,0.909947589,0.933823919,0.397109429,0.192687102,0.252016165,0.175957788,0.146610902,0.271392521,0.847071488,0.678013659,0.562355516,0.227292781,0.26537491,0.114793442,0.598778831,8,303,0.835265871,0.054225387,106,399779769.8,366950.3809,2262
304,World,"North Bethesda, Maryland","North Bethesda, MD, USA",North Bethesda,City,North Bethesda,"North Bethesda, Maryland",North Bethesda,Montgomery County,MD,0,-77.116851,39.044991,-77.116851,39.044991,-77.150851,-77.082851,39.010991,39.078991,CDP,North Bethesda CDP,,Maryland,56337,24,North Bethesda CDP,Maryland,51186,0.490387997,0.509612003,0.577032782,0.876372446,0.840972141,0.273141093,0.197397726,0.242878912,0.234771227,0.298538663,0.277380534,0.787109757,0.781287852,0.562067753,0.250244207,0.221916149,0.12296331,0.583245419,8,304,0.834626859,0.054155657,610,1312896830,677744.7175,5041
305,World,"Severna Park, Maryland","Severna Park, MD, USA",Severna Park,City,Severna Park,"Severna Park, Maryland",Severna Park,Anne Arundel County,MD,0,-76.544208,39.068829,-76.544208,39.068829,-76.596208,-76.492208,39.016829,39.120829,CDP,Severna Park CDP,,Maryland,71200,24,Severna Park CDP,Maryland,40046,0.477575788,0.522424212,0.861659092,0.968011786,0.995455226,0.336388154,0.219797233,0.263621835,0.196224342,0.189032612,0.289816711,0.87446936,0.687908905,0.480097887,0.287394496,0.288568147,0.102282375,0.532163013,8,305,0.834791702,0.054173647,103,194344099.2,162891.4402,1182
306,World,"City of Boston, Massachusetts","City of Boston, MA, USA",City of Boston,City,City of Boston,"City of Boston, Massachusetts",City of Boston,Suffolk County,MA,1774191.218,-71.01643,42.33222,-71.01643,42.33222,-71.17143,-70.86143,42.17722,42.48722, ,Boston city,,Massachusetts,7000,25,Boston city,Massachusetts,649768,0.484922311,0.515077689,0.451935152,0.799543837,0.881353037,0.185998695,0.117417294,0.267196907,0.200597752,0.176509154,0.270950555,0.647324891,0.825129893,0.574109528,0.254809409,0.152402088,0.04628729,0.673675835,8,306,0.859469451,0.056852122,1404,2212128835,752138.6474,16403
307,World,"City of Fall River, Massachusetts","City of Fall River, MA, USA",City of Fall River,City,City of Fall River,"City of Fall River, Massachusetts",City of Fall River,Bristol County,MA,1725719.039,-71.1014,41.71364,-71.1014,41.71364,-71.1914,-71.0114,41.62364,41.80364, ,Fall River city,,Massachusetts,23000,25,Fall River city,Massachusetts,93689,0.463128009,0.536871991,0.722560813,0.883614939,0.905613252,0.33445762,0.113866089,0.201016128,0.094578873,0.041712474,0.282882729,0.593954466,0.752809828,0.458218147,0.316056314,0.166081397,0.081461004,0.56394027,8,307,0.854451872,0.056309808,114,210183833.4,162622.307,2286
308,World,"City of Cambridge, Massachusetts","City of Cambridge, MA, USA",City of Cambridge,City,City of Cambridge,"City of Cambridge, Massachusetts",City of Cambridge,Middlesex County,MA,1770827.865,-71.1184,42.37582,-71.1184,42.37582,-71.1564,-71.0804,42.33782,42.41382, ,Cambridge city,,Massachusetts,11000,25,Cambridge city,Massachusetts,118489,0.500367123,0.499632877,0.564094557,0.917418495,0.812826507,0.12849294,0.113841791,0.36132468,0.222839251,0.306450388,0.256817089,0.659495818,0.861252943,0.602131843,0.277907654,0.14440159,0.06361772,0.711669438,8,308,0.859829528,0.056890997,1557,2381632910,1049158.798,20630
309,World,"City of Haverhill, Massachusetts","City of Haverhill, MA, USA",City of Haverhill,City,City of Haverhill,"City of Haverhill, Massachusetts",City of Haverhill,Essex County,MA,1802126.834,-71.08708,42.78382,-71.08708,42.78382,-71.15908,-71.01508,42.71182,42.85582, ,Haverhill city,,Massachusetts,29405,25,Haverhill city,Massachusetts,67151,0.480499174,0.519500826,0.638367262,0.669506039,0.925674971,0.396077497,0.153251627,0.242408899,0.146684338,0.076529017,0.268261083,0.687078376,0.757903829,0.531995056,0.25326503,0.241560066,0.090869831,0.604488392,8,309,0.863240966,0.057259026,298,546143827.5,322778.2976,3315
310,World,"City of Lynn, Massachusetts","City of Lynn, MA, USA",City of Lynn,City,City of Lynn,"City of Lynn, Massachusetts",City of Lynn,Essex County,MA,1787794.752,-70.96071,42.47449,-70.96071,42.47449,-71.00771,-70.91371,42.42749,42.52149, ,Lynn city,,Massachusetts,37490,25,Lynn city,Massachusetts,100892,0.503706934,0.496293066,0.436456805,0.583941244,0.80502914,0.323177259,0.129207469,0.240009119,0.094060976,0.057992705,0.178696031,0.624083178,0.746164215,0.502378781,0.273797724,0.180172858,0.050172462,0.546069064,8,310,0.860647582,0.056979296,530,875224683.2,390298.7497,5617
311,World,"City of Quincy, Massachusetts","City of Quincy, MA, USA",City of Quincy,City,City of Quincy,"City of Quincy, Massachusetts",City of Quincy,Norfolk County,MA,1769838.686,-71.00723,42.26216,-71.00723,42.26216,-71.07423,-70.94023,42.19516,42.32916, ,Quincy city,,Massachusetts,55745,25,Quincy city,Massachusetts,101716,0.500688191,0.499311809,0.516752527,0.929460459,0.846248378,0.295155138,0.181574187,0.220250501,0.22236423,0.17795627,0.2705769,0.766546069,0.830980377,0.585443785,0.264697786,0.221184474,0.086682528,0.597319989,8,311,0.85889264,0.056789836,1159,1806721135,763801.0783,12593
312,World,"City of Barnstable Town, Massachusetts","City of Barnstable Town, MA, USA",City of Barnstable Town,City,City of Barnstable Town,"City of Barnstable Town, Massachusetts",City of Barnstable Town,Barnstable County,MA,1771986.753,-70.35737,41.66786,-70.35737,41.66786,-70.44837,-70.26637,41.57686,41.75886, ,Barnstable Town city,,Massachusetts,3690,25,Barnstable Town city,Massachusetts,49532,0.459844141,0.540155859,0.793083259,0.911007026,0.914762174,0.3764637,0.192925785,0.180812404,0.204009529,0.131854155,0.330130017,0.754401195,0.770188969,0.540499071,0.303944924,0.32459824,0.192522006,0.513405475,8,312,0.854087191,0.056270348,25,60268711.62,28225.27816,186
313,World,"City of Worcester, Massachusetts","City of Worcester, MA, USA",City of Worcester,City,City of Worcester,"City of Worcester, Massachusetts",City of Worcester,Worcester County,MA,1720103.255,-71.80794,42.27054,-71.80794,42.27054,-71.87994,-71.73594,42.19854,42.34254, ,Worcester city,,Massachusetts,82000,25,Worcester city,Massachusetts,205317,0.486072756,0.513927244,0.532552102,0.749470331,0.881037615,0.320898903,0.122805223,0.297252541,0.132794654,0.091210177,0.215934384,0.582021947,0.778581413,0.517141786,0.273576957,0.149787889,0.062391327,0.60737786,8,313,0.858961517,0.056797274,225,390557604.1,130184.4737,1399
314,World,"Springfield City, Massachusetts","Springfield City, MA, USA",Springfield City,City,Springfield City,"Springfield, Massachusetts",Springfield,Hampden County,MA,1659595.306,-72.58981,42.10148,-72.58981,42.10148,-72.65281,-72.52681,42.03848,42.16448, ,Springfield city,,Massachusetts,67000,25,Springfield city,Massachusetts,154058,0.486803671,0.513196329,0.302275766,0.506757195,0.931785431,0.279764764,0.119831492,0.253670695,0.074828961,0.064625011,0.210654429,0.533415986,0.743284997,0.432824001,0.349407366,0.182243051,0.050201872,0.587408638,8,314,0.857578036,0.056647824,307,461161443.4,204863.2615,2842
315,World,"City of Ann Arbor, Michigan","City of Ann Arbor, MI, USA",City of Ann Arbor,City,City of Ann Arbor,"City of Ann Arbor, Michigan",City of Ann Arbor,Washtenaw County,MI,1237654.76,-83.73115,42.27569,-83.73115,42.27569,-83.78815,-83.67415,42.21869,42.33269, ,Ann Arbor city,,Michigan,3000,26,Ann Arbor city,Michigan,119871,0.499119887,0.500880113,0.692177424,0.947593663,0.905948895,0.220086593,0.138991082,0.457258219,0.172944248,0.24037507,0.293331999,0.595748763,0.860967206,0.524146791,0.345930208,0.176289511,0.085283346,0.682191689,8,315,0.859003862,0.056801847,256,386895329.5,280606.0946,3476
316,World,"City of Detroit, Michigan","City of Detroit, MI, USA",City of Detroit,City,City of Detroit,"City of Detroit, Michigan",City of Detroit,Wayne County,MI,1257317.858,-83.10241,42.38341,-83.10241,42.38341,-83.24641,-82.95841,42.23941,42.52741, ,Detroit city,,Michigan,22000,26,Detroit city,Michigan,620410,0.474524911,0.525475089,0.115995874,0.929815767,0.96589191,0.232710627,0.069552393,0.228166857,0.06514563,0.047178479,0.352924679,0.414311504,0.716252156,0.365179478,0.360708241,0.195064554,0.028542415,0.524154994,8,316,0.859892299,0.056897774,485,799912199.5,259945.6518,6365
317,World,"City of Franklin Town, Massachusetts","City of Franklin Town, MA, USA",City of Franklin Town,City,City of Franklin Town,"City of Franklin, Massachusetts",City of Franklin,Norfolk County,MA,1731697.272,-71.41129,42.08622,-71.41129,42.08622,-71.46229,-71.36029,42.03522,42.13722, ,Franklin Town city,,Massachusetts,25172,25,Franklin Town city,Massachusetts,33659,0.49606346,0.50393654,0.890816721,0.946255088,0.965625836,0.381265041,0.215811521,0.253929113,0.250631332,0.177634511,0.317864464,0.888024005,0.768115511,0.585252087,0.206007309,0.272111471,0.14958852,0.622894322,8,317,0.857453783,0.056634398,258,470833711.1,440125.5688,6258
318,World,"City of Lansing, Michigan","City of Lansing, MI, USA",City of Lansing,City,City of Lansing,"City of Lansing, Michigan",City of Lansing,Ingham County,MI,1279171.738,-84.55846,42.70907,-84.55846,42.70907,-84.66146,-84.45546,42.60607,42.81207, ,Lansing city,,Michigan,46000,26,Lansing city,Michigan,112963,0.500641803,0.499358197,0.537777856,0.889087577,0.945380346,0.347104804,0.128980286,0.226171401,0.115922913,0.080752105,0.395970362,0.524171631,0.749378115,0.522958845,0.253330737,0.265449749,0.073687845,0.588953905,8,318,0.862610243,0.057191021,159,249657845.1,137711.6184,1732
319,World,"City of Livonia, Michigan","City of Livonia, MI, USA",City of Livonia,City,City of Livonia,"City of Livonia, Michigan",City of Livonia,Wayne County,MI,1255177.223,-83.37331,42.39716,-83.37331,42.39716,-83.42731,-83.31931,42.34316,42.45116, ,Livonia city,,Michigan,49000,26,Livonia city,Michigan,93786,0.494583413,0.505416587,0.859701874,0.935118248,0.980402192,0.365939479,0.209412919,0.20145864,0.202823449,0.118813042,0.357654661,0.845499328,0.760145437,0.514682362,0.310302177,0.365246412,0.072644105,0.553675389,8,319,0.860006081,0.056910056,208,418384627.3,304720.6075,3748
320,World,"City of Grand Rapids, Michigan","City of Grand Rapids, MI, USA",City of Grand Rapids,City,City of Grand Rapids,"City of Grand Rapids, Michigan",City of Grand Rapids,Kent County,MI,1305325.984,-85.65569,42.96148,-85.65569,42.96148,-85.73869,-85.57269,42.87848,43.04448, ,Grand Rapids city,,Michigan,34000,26,Grand Rapids city,Michigan,196904,0.490238898,0.509761102,0.648991387,0.855614919,0.929036485,0.388783367,0.133567627,0.223738472,0.188299882,0.095142811,0.363364888,0.652703856,0.777231544,0.564478121,0.239390769,0.226805956,0.059348718,0.606757608,8,320,0.864750431,0.057421708,217,527225738.4,195293.1524,2941
321,World,"City of Novi, Michigan","City of Novi, MI, USA",City of Novi,City,City of Novi,"City of Novi, Michigan",City of Novi,Oakland County,MI,1262714.136,-83.48928,42.4786,-83.48928,42.4786,-83.54328,-83.43528,42.4246,42.5326, ,Novi city,,Michigan,59440,26,Novi city,Michigan,66375,0.514290019,0.485709981,0.553627119,0.957875706,0.846794727,0.368693032,0.221167608,0.225687382,0.25559322,0.217777778,0.26226742,0.872045198,0.75340113,0.542568738,0.257114878,0.261725047,0.162937853,0.563148776,8,321,0.860681753,0.056982984,109,274341057.8,411781.6686,3402
322,World,"City of Portage, Michigan","City of Portage, MI, USA",City of Portage,City,City of Portage,"City of Portage, Michigan",City of Portage,Kalamazoo County,MI,1220570.562,-85.59068,42.19998,-85.59068,42.19998,-85.64368,-85.53768,42.14698,42.25298, ,Portage city,,Michigan,65560,26,Portage city,Michigan,48972,0.455995263,0.544004737,0.802254349,0.942538593,0.9878502,0.441252144,0.192334395,0.230478641,0.186535163,0.139059054,0.412848158,0.812157968,0.762680716,0.569713306,0.242342563,0.286959895,0.139835008,0.577901658,8,322,0.858382548,0.056734741,79,133509012.9,44647.15522,658
323,World,"City of Midland, Michigan","City of Midland, MI, USA",City of Midland,City,City of Midland,"City of Midland, Michigan",City of Midland,Midland County,MI,1382490.904,-84.23211,43.62357,-84.23211,43.62357,-84.30411,-84.16011,43.55157,43.69557, ,Midland city,,Michigan,53780,26,Midland city,Michigan,42344,0.471188362,0.528811638,0.875330625,0.948446061,0.986373512,0.344275458,0.235098243,0.231791989,0.177876441,0.136501039,0.397033818,0.751558662,0.732406008,0.45952201,0.319525789,0.28714812,0.089977329,0.526237483,8,323,0.87050745,0.058041274,81,1063706617,88835.27788,691
324,World,"City of Farmington Hills, Michigan","City of Farmington Hills, MI, USA",City of Farmington Hills,City,City of Farmington Hills,"City of Farmington Hills, Michigan",City of Farmington Hills,Oakland County,MI,1264891.476,-83.37712,42.486,-83.37712,42.486,-83.43112,-83.32312,42.432,42.54, ,Farmington Hills city,,Michigan,27440,26,Farmington Hills city,Michigan,82738,0.497147623,0.502852377,0.584870314,0.973458387,0.88684764,0.340798666,0.211897798,0.196511881,0.218279388,0.203775774,0.301312577,0.861768474,0.780415287,0.514612391,0.294338756,0.276426793,0.181694022,0.554618192,8,324,0.860743297,0.056989625,163,337638517.8,200415.0694,2758
325,World,"City of Troy, Michigan","City of Troy, MI, USA",City of Troy,City,City of Troy,"City of Troy, Michigan",City of Troy,Oakland County,MI,1278436.627,-83.14575,42.58173,-83.14575,42.58173,-83.19975,-83.09175,42.52773,42.63573, ,Troy city,,Michigan,80700,26,Troy city,Michigan,87182,0.509898832,0.490101168,0.629235393,0.96748182,0.878587323,0.359489344,0.215835838,0.252770067,0.233155927,0.214115299,0.231228923,0.856885596,0.766672019,0.538803882,0.262852424,0.284129752,0.105698424,0.591911174,8,325,0.861541703,0.057075772,198,331392921.5,222668.3849,3706
326,World,"City of Sterling Heights, Michigan","City of Sterling Heights, MI, USA",City of Sterling Heights,City,City of Sterling Heights,"City of Sterling Heights, Michigan",City of Sterling Heights,Macomb County,MI,1279983.276,-83.03037,42.58099,-83.03037,42.58099,-83.08537,-82.97537,42.52599,42.63599, ,Sterling Heights city,,Michigan,76460,26,Sterling Heights city,Michigan,132554,0.473127933,0.526872067,0.767204309,0.979216018,0.931808923,0.341694706,0.210646227,0.230954932,0.152202121,0.08871856,0.254190745,0.743885511,0.774250494,0.493474358,0.30183925,0.28678878,0.111992094,0.577900327,8,326,0.861535516,0.057075104,139,235676911.3,170310.022,2461
327,World,"City of Southfield, Michigan","City of Southfield, MI, USA",City of Southfield,City,City of Southfield,"City of Southfield, Michigan",City of Southfield,Oakland County,MI,1265346.897,-83.26053,42.4765,-83.26053,42.4765,-83.31053,-83.21053,42.4265,42.5265, ,Southfield city,,Michigan,74900,26,Southfield city,Michigan,75454,0.473255228,0.526744772,0.218663026,0.974448008,0.974408249,0.344620564,0.144909481,0.206244864,0.153722798,0.115964694,0.422919925,0.737230631,0.765777825,0.508137408,0.299175657,0.253598219,0.094865746,0.543218385,8,327,0.860664293,0.056981099,303,495494730.6,178629.0554,3667
